type,sku,name,status,featured,catalog_visibility,short_description,description,date_on_sale_from,date_on_sale_to,tax_status,tax_class,stock_status,backorders,sold_individually,weight,height,reviews_allowed,purchase_note,price,regular_price,manage_stock/stock_quantitiy,category_ids,tag_ids,shipping_class_id,attributes,attributes_1,default_attributes,attributes_2,image_id/gallery_image_ids,attributes_3,downloads,downloads_4,download_limit,download_expiry,parent_id,upsell_ids,cross_sell_ids
simple,,Автокресло Bertoni Pilot+ (1) ,1,1,visible,,"<div class=""b-description"">
				<p>Автокресло Bertoni (1) Pilot+ соответствует европейскому стандарту безопасности ECЕ R44/04</p>
<p>Рассчитано на малышей с рождения, весом до 18 кг. Удобное и комфортное кресло устанавливается в Вашем автомобиле против хода движения при весе ребенка от 0 до 10, при весе ребенка от 10 до 18 кг – по ходу движения.<br> Характеристики:<br> 5-точечные ремни безопасности с 3-мя уровнями регулировки по высоте и мягкими плечевыми накладками;<br> крепится в автомобиле с помощью 3-х точечного ремня безопасности против движения автомобиля;<br> прочный каркас анатомической формы из полипропилена;<br> поглощающая силу удара прослойка из полистирола;<br> 3 положения наклона спинки позволяют ребенку комфортно чувствовать себя во время длительных поездок;<br> обивка легко снимается, возможна стирка при 30С<br> SP (side protection) – улучшенная боковая защита;<br> cоответствует стандарту безопасности ЕСЕ R44/04.</p>
<p>Внешние размеры: 54х45х61 см; сидение: 31х31 см; спинка: 55 см</p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,"1729,2",,100,"Автокресла детские > Детские автокресла группа 0+/1 (0-18 кг), 1 (9-18кг)",,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/368/51.jpg,,,,,,,,
simple,,"Универсальная коляска Sonet New, Ajax Group",1,1,visible,,"<div class=""b-description"">
				<p>Детская универсальная коляска 2 в 1 New, Ajax Group (Сонет, Аякс Груп).<br> <br> Универсальная коляска Sonet, Ajax Group. Идеально подходит для городских условий и готова к любым испытаниям на прочность. Надежная рама, легкая люлька с основой из ударопрочного пластика, вместительная корзина, а также сверх прочные колеса со сплошными дисками для защиты от грязи и снега.<br> <br> В комплекте: люлька, прогулочный блок, дождевик, москитная сетка, чехол на ножки, сумка для покупок.<br> <br> Люлька:</p>
<ul>
<li>вместительная широкая люлька с основой из ударопрочного пластика, устанавливается в 2-х направлениях;</li>
<li>непродуваемый капюшон, регулируется бесшумно;</li>
<li>дополнительная силиконовая вставка в козырьке (при необходимости прячется);</li>
<li>внизу на капюшоне предусмотрена вставка с москитной сеткой;</li>
<li>материал внутренней обивки люльки: 100% хлопок. Отстегивается змейкой. Стирка при температуре 30° С;</li>
<li>подголовник регулируется по высоте в 5 положениях;</li>
<li>комплектуется комфортным матрасиком и чехлом накидкой;</li>
<li>ручка для переноски удобна, и обтянута эко-кожей</li>
</ul>
<p><br> Прогулочный блок:</p>
<ul>
<li>Устанавливается в обе стороны (к маме, от мамы);</li>
<li>Спинка регулируется в 4-х положениях, от положения сидя, до полностью горизонтального;</li>
<li>Подножка пластиковая, регулируется по высоте, защищена силиконовым покрытием;</li>
<li>Большой непродуваемый капюшон, хорошо закрывает от ветра;</li>
<li>Дополнительная силиконовая вставка в козырьке, при необходимости прячется;</li>
<li>Теплый чехол для ножек;</li>
<li>Защитный бампер, снимается бесшумно;</li>
<li>Пятиточечные ремни безопасности, с подушечками для мягкой защиты.</li>
</ul>
<p><br> Шасси (рама с колесами):</p>
<ul>
<li>Легкая и прочная стальная рама с защитой от складывания;</li>
<li>Регулируемая по высоте ручка обтянута эко-кожей;</li>
<li>Прочные надувные колеса со сплошными дисками для защиты от грязи и снега;</li>
<li>Колеса легко снимаются;</li>
<li>Передние колеса поворотные, с системой авто-поиск для фиксации;</li>
<li>4 амортизатора для каждого колеса, обеспечивают комфорт на любых участках дороги;</li>
<li>На задних колесах амортизация регулируется по жесткости;</li>
<li>Тип складывания: книжка;</li>
<li>Вместительная корзина для покупок.</li>
</ul>
<p>Параметры детской коляски Sonet, Ajax Group (Сонет, Аякс Груп):<br> <br> Люлька:<br> Вес: 5,1 кг.<br> Внутренние размеры: (Ш/Д/В) 85/37/23 см.<br> <br> Прогулочный блок:<br> Вес: 5,1 кг.<br> Внутренние размеры: (Д/Ш) — 82/33 см.<br> <br> Шасси (рама с колесами):<br> Вес: 9,4 кг.<br> Разменры шасси: (Ш/Д/В) — 58,5/ 74 /109 см.<br> <br> Шасси с люлькой:<br> Вес: 14,5кг.<br> Высота шасси с люлькой: 127 см.<br> <br> Производитель: Ajax Group (Польша).</p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,6419,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша) > Детские коляски Trans Baby (UA) > Универсальные детские коляски Ajax Group ,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/639/Sonet_New_breez.jpg,,,,,,,,
simple,,"Универсальная коляска Glory, Ajax Group ",1,1,visible,,"<div class=""b-description"">
				<p>Детская универсальная коляска 2 в 1 Glory, Ajax Group (Глори, Аякс Груп). New collection 2014!<br>  </p>
<p>Коллекция этого года имеет дополнительные преимущества:</p>
<p>Силиконовая вставка на капюшоне люльки была заменена на тканевую (так как тканевая вставка более устойчива к морозной погоде)</p>
<p>Анатомическая ручка люльки, ручка малыша в прогулочном блоке, ручка для взрослого выполнены в цвет стрейч-кожи, что придает коляске более изысканного вида.</p>
<p>Капюшон и основание люльки для большей плотности прилегания снизу оснащены дополнительными липучками.</p>
<p>Пока вышло 4 цвета: Mokko White, Granite White, Pacific White, Cappuccino White на белых рамах с белыми колесами.</p>
<p><br> Детская коляска Glory, Ajax Group (Аякс Груп, Глори) удобна и практична как для ребенка, так и для матери. Основа люльки выполнена из ударопрочного пластика и обтянута стрейч-кожей. Также, из стрейч-кожи выполнена корзина для покупок, благодаря этому коляска более практична и имеет эксклюзивный элегантный вид.<br> <br> Стрейч-кожа — качественный кожаный заменитель, изготовленный по специальным технологиям на основе хлопчато-бумажной ткани. Защищена от царапин и микроповреждений.<br> <br> Коляска идеально подойдет для использования в любых городских условиях и загородных прогулок. <br> <br> Настоящим подарком для любой матери будет модная женская кожаная сумочка от дизайнеров Ajax Group.<br> <br> Широкие надувные колеса, отличная амортизация, небольшой вес, просторная люлька, безопасность и прочность каждого крепления сделают Вашу прогулку с малышом легкой и комфортной при любых условиях.<br> <br> <br> Характеристики люльки детской коляски 2 в 1 Glory, Ajax Group (Аякс Груп Глори):</p>
<ul>
<li>широкая и просторная люлька, легко устанавливается на раму в 2-х направлениях;</li>
<li>пластиковое основание люльки обтянуто стрейч-кожей;</li>
<li>большой непродуваемый капюшон, с бесшумной регулировкой;</li>
<li>козырек капюшона с дополнительной силиконовой вставкой (при желании можно спрятать);</li>
<li>задняя часть капюшона легко отстегивается для прогулок при теплой погоде, а встроенная большая москитная сетка обеспечит защиту от насекомых и прямых солнечных лучей;</li>
<li>внутренняя обивка люльки из 100% хлопка, легко отстегивается при необходимости и ее можно стирать при температуре 30° С;</li>
<li>подголовник регулируемый по высоте в 5-ти положениях;</li>
<li>комплектуется приятным на ощупь матрасиком и теплым чехлом накидкой;</li>
<li>удобная анатомическая ручка на люльке, для транспортировки.</li>
</ul>
<p><br> Характеристики прогулочного блока детской коляски 2 в 1 Glory Ajax Group (Глори Аякс Груп):</p>
<ul>
<li>прогулочный блок коляски 2 в 1 Glory Ajax Group (Глори Аякс Груп), можно легко установить в двух положениях, по направлению движения и против него;</li>
<li>спинка регулируется в 5-ти положениях, от сидячего до полностью горизонтального;</li>
<li>подножка легко настраивается под удобное положение ног и защищена силиконовым покрытием;</li>
<li>задняя часть капюшона легко отстегивается для прогулок при теплой погоде, а встроенная большая москитная сетка обеспечит защиту от насекомых и прямых солнечных лучей;</li>
<li>большой козырек на капюшоне может опускаться до самого бампера и надежно защитит ребенка от ветра и снега;</li>
<li>утепленный чехол для ножек;</li>
<li>защитный бампер для ребенка, легко и бесшумно снимается;</li>
<li>пятиточечные ремни безопасности, с подушечками для мягкой защиты.</li>
</ul>
<p>Характеристика шасси коляски Glory, Ajax Group (Глори, Аякс Груп):</p>
<ul>
<li>легкая, надежная стальная рама, с защитой от случайного складывания;</li>
<li>ручка регулируется по высоте, обтянута приятной на ощупь эко-кожей;</li>
<li>передние и задние колеса надувные, выполнены в современном дизайне, оснащены более устойчивой к прокалыванию резиной;</li>
<li>передние поворотные колеса, могут вращаться на 360°, легко фиксируются с помощью системы авто-поиск;</li>
<li>задние колеса 30 см в диаметре, передние 25 см в диаметре, колеса легко снимаются и одеваются;</li>
<li>индивидуальная амортизация на каждом колесе, обеспечит плавный и мягкий ход даже по самым неровным поверхностям;</li>
<li>на задних колесах амортизацию можно легко отрегулировать по жесткости;</li>
<li>шасси легко складывается ""книжкой"", в сложенном виде занимает мало места и ее легко перевозить;</li>
<li>возле ручки предусмотрены специальные крепления для сумки;</li>
<li>удобная центральная система торможения Easy-stop;</li>
<li>вместительная корзина для покупок, выполнена из стрейч-кожи, легко снимается и чистится при необходимости.</li>
</ul>
<p>Параметры детской коляски Glory, Ajax Group (Глори, Аякс Груп):<br> <br> Люлька:<br> Вес: 4,9 кг.<br> Внутренние размеры: (Д/Ш/Г): 85/37/23 см.<br> <br> Прогулочный болк:<br> Вес: 4,5 кг.<br> Внутренние размеры: (Д/Ш): 90/32 см.<br> <br> Шасси (рама с колесами):<br> Вес шасси (рама с колесами) - 9.5 кг.<br> Размеры шасси - (Д/Ш/В) — 74/59/107<br> <br> Шасси с люлькой:<br> Вес: 14,4 кг.<br> Высота: 125 см.<br> <br> В комплекте: люлька, прогулочный блок, корзина для покупок (стрейч-кожа), чехол на ножки, сумка для мамы(стрейч-кожа), москитная сетка, дождевик.<br> <br> Производитель: Ajax Group (Польша).</p>
<div class=""b-title b-title_type_product"">Характеристики</div>
<table class=""b-product-info"">
<tbody>
<tr>
<td class=""b-product-info__cell"">Производитель <span class=""icon-help "" id=""product-attribute-0-0""> </span></td>
<td class=""b-product-info__cell"">Ajax Group</td>
</tr>
</tbody>
</table>
				</div>",,,taxable,standard,1,0,1,,,1,,"6654,8",,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша) > Детские коляски Trans Baby (UA) > Универсальные детские коляски Ajax Group ,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/642/glory2.jpg,,,,,,,,
simple,,Коляска универсальная Adamex Jetto ,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная коляска 2 в 1 Adamex Jetto - новинка от польского производителя Adamex.</p>
<p>Особенности:</p>
<ul>
<li>
<p> глубокая легкая люлька с большим вентиляционным окном и козырьком от солнца;</p>
</li>
<li>
<p>возможность регулировки спинки в люльке;</p>
</li>
<li>
<p>удобная ручка-переноска в люльке;</p>
</li>
<li>
<p>мягкая пружинная система амортизации;</p>
</li>
<li>все колеса надувные на подшипниках;</li>
<li>
<p>покрытие ручки эко кожа, регулируемая;</p>
</li>
<li>
<p>возможность установки люльки и прогулочного блока по направлению и против направления движения;</p>
</li>
<li>
<p>большое вентиляционное окно в прогулочном блоке.</p>
</li>
<li>
<p>Надувные колеса, мягкая амортизация;</p>
</li>
<li>
<p>регулируемая, обтянутая пленкой подножка;</p>
</li>
<li>
<p>съемный бампер, ремни безопасности;</p>
</li>
<li>
<p>сумка для мамы;</p>
</li>
<li>
<p>москитная сетка и дождевик.</p>
</li>
</ul>
<p>Данная коляска удобно совмещается с автокреслом Adamex Carlo.</p>
<p>Расцветки в ассортименте. Детская универсальная коляска Adamex Jetto может быть выполненена в 3 типах ткани, включая лен и частичную кожу (стоимость уточняйте),</p>
<ul>
<li>
<p>Производитель: Adamex (Польша).</p>
</li>
</ul>
<p> </p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,6812,,100,Коляски детские универсальные > Детские коляски Adamex ,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/478/Jetto1.png,,,,,,,,
simple,,Коляска универсальная Adamex Active ,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная коляска 2 в 1 Adamex Active - новинка от польского производителя Adamex.</p>
<p>Особенности:</p>
<ul>
<li>
<p> глубокая легкая люлька с большим вентиляционным окном и козырьком от солнца;</p>
</li>
<li>
<p>возможность регулировки спинки в люльке;</p>
</li>
<li>
<p>удобная ручка-переноска в люльке;</p>
</li>
<li>
<p>мягкая пружинная система амортизации;</p>
</li>
<li>
<p>новая тормозная система;</p>
</li>
<li>все колеса надувные на подшипниках;</li>
<li>
<p>покрытие ручки эко кожа, регулируемая;</p>
</li>
<li>
<p>возможность установки люльки и прогулочного блока по направлению и против направления движения;</p>
</li>
<li>
<p>большое вентиляционное окно в прогулочном блоке.</p>
</li>
<li>
<p>Надувные колеса, мягкая амортизация;</p>
</li>
<li>
<p>регулируемая, обтянутая пленкой подножка;</p>
</li>
<li>
<p>съемный бампер, ремни безопасности;</p>
</li>
<li>
<p>сумка для мамы;</p>
</li>
<li>
<p>москитная сетка и дождевик;</p>
</li>
<li>
<p>пеленальный столик.</p>
</li>
</ul>
<p>Данная коляска удобно совмещается с автокреслом Adamex Carlo.</p>
<p>Расцветки в ассортименте. Детская универсальная коляска Adamex Active может быть выполненена в 3 типах ткани, включая лен и частичную кожу (стоимость уточняйте),</p>
<ul>
<li>
<p>Производитель: Adamex (Польша).</p>
</li>
</ul>
<p> </p>
<div class=""b-title b-title_type_product"">Характеристики</div>
<table class=""b-product-info"">
<tbody>
<tr>
<td class=""b-product-info__cell"">Производитель <span class=""icon-help "" id=""product-attribute-0-0""> </span></td>
<td class=""b-product-info__cell"">Adamex</td>
</tr>
</tbody>
</table>
				</div>",,,taxable,standard,1,0,1,,,1,,6157,,100,Коляски детские универсальные > Детские коляски Adamex ,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/477/Active4.png,,,,,,,,
simple,,Универсальная коляска Avila,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная коляска Avila Adamex - супер-хит от польской компании Adameх. Легкая алюминивая рама, надувные колеса с двойными амортизаторами и балансировкой позволяют этой коляске легко катиться как по ""сложным"" украинским дорогам, так и преодолевать препятствия в виде бордюров, лестниц и пр.</p>
<p></p>
<p>Характеристики люльки универсальной коляски Avila Adamex:</p>
<p>Люлька оббита тканью из 100% хлопка. Подголовник регулируется для комфорта малыша, который будет начинать приподниматься в попытках видеть окружающий мир. Важно, также, что предусмотрена сетка в задней части люльки - для вентиляции в жаркое время года, и углубленный капюшон для защиты от ветра. Люльку можно установить по направлению движения и против.</p>
<p></p>
<p>Характеристики прогулочного блока универсальной коляски Avila Adamex:</p>
<p>4 положения наклона спинки, включая полностью горизонтальное. Регулируемая подножка. Пятиточечные ремни безопасности. Система складывания ""книга"" и возможность установки блока лицом к маме и в обратном направлении. Съемный защитный бампер.</p>
<p></p>
<p>Размеры коляски: 109*128*59см (то есть входит и в узкий лифт).</p>
<p>Вес 14 кг.</p>
<p>Производитель: Adamex (Польша).</p>
				</div>",,,taxable,standard,1,0,1,,,1,,7336,,100,Коляски детские универсальные > Детские коляски Adamex ,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/762/AVILA_1.jpeg,,,,,,,,
simple,,Коляска универсальная Adamex York ,1,1,visible,,"<div class=""b-description"">
				<p>Универсальная коляска 2 в 1 Adamex York.</p>
<p>Особенности:</p>
<ul>
<li>
<p> глубокая легкая люлька с большим вентиляционным окном с москитной сеткой;</p>
</li>
<li>
<p>возможность регулировки спинки в люльке;</p>
</li>
<li>
<p>силиконовая вставка в капюшоне, удлиняющая его для защиты от солнца;</p>
</li>
<li>
<p>удобная ручка-переноска в люльке;</p>
</li>
<li>
<p>мягкая пружинная система амортизации;</p>
</li>
<li>все колеса надувные на подшипниках;</li>
<li>
<p>покрытие ручки эко кожа, регулируемая;</p>
</li>
<li>
<p>возможность установки люльки и прогулочного блока по направлению и против направления движения;</p>
</li>
<li>
<p>большое вентиляционное окно в прогулочном блоке.</p>
</li>
<li>
<p>Надувные колеса, мягкая амортизация;</p>
</li>
<li>
<p>регулируемая, обтянутая пленкой подножка;</p>
</li>
<li>
<p>съемный бампер, ремни безопасности.</p>
</li>
</ul>
<p>Вес коляски в прогулочном варианте 14,7кг. Вес коляски с люлькой - 13,5 кг.</p>
<ul>
<li>
<p>Производитель: Adamex (Польша).</p>
</li>
</ul>
<p>В комплект входит: шасси, люлька, прогулочный блок, накидка на ножки, дождевик, москитная сетка, сумка для мамы</p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,4830,,100,Коляски детские универсальные > Детские коляски Adamex ,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/475/jork.jpg,,,,,,,,
simple,,"Универсальная коляска British, Ajax Group ",1,1,visible,,"<div class=""b-description"">
				<p>Новинка 2013 года - универсальная коляска 2 в 1 Ajax Group British.</p>
<p> </p>
<p align=""JUSTIFY"">Преимуществами этой модели является используемая ткань в пошиве — лен в разнообразных цветовых сочетаниях и две эксклюзивные расцветки ткани люкс класса - белый горох, капуччино горох. В комплектацию коляски входит стильный зонтик, мягкий флисовый матрасик в прогулочном блоке, пеленка-непромокайка, и насос на колеса, который всегда пригодится Вашему клиенту. Корзина для покупок выполнена из стрейч-кожи - качественного кожзаменителя, который устойчив к микроповреждениям.</p>
<p align=""JUSTIFY"">Мамам будет очень удобно пользоваться коляской, так как передние колеса поворотные, могут вращаться на 360°, легко фиксируются с помощью авто-фиксации. Удобная центральная система торможения Easy-stop, на задних колесах амортизацию можно отрегулировать по жесткости, шасси без усилий складывается ""книжкой"". Рама стальная, надежная, с защитой от случайного складывания.</p>
<p align=""JUSTIFY"">Характеристики люльки детской коляски 2 в 1 British, Ajax Group (Аякс Груп Бритиш):<br>  </p>
<ul>
<li>Широкая и просторная люлька выполнена из ударопрочного пластика, обшита тканью премиум класса. Легко устанавливается в обе стороны (к маме, от мамы);</li>
<li>Большой не продуваемый капюшон с дополнительным козырьком, защитит Вашего малыша от ветреной погоды;</li>
<li>для прогулок при теплой погоде на задней части капюшона встроенная москитная сетка, которая легко отстегивается на змейке;</li>
<li>внутренняя обивка люльки выполнена из 100% хлопка, при необходимости легко отстегивается для стирки. Рекомендованная температуре для стрики 30° С;</li>
<li>комплектуется приятным на ощупь матрасиком из 100% хлопка, специальной пеленкой-непромакайкой и теплым чехлом накидкой;</li>
<li>подголовник регулируемый по высоте в 5-ти положениях;удобная кожанная ручка на люльке, для транспортировки.</li>
</ul>
<p><br> Прогулочный блок:</p>
<ul>
<li>Большой не продуваемый капюшон, хорошо закрывает от ветра;</li>
<li>В козырек вшита силиконовая вставка, которая при необходимости прячется;</li>
<li>Устанавливается в обе стороны;</li>
<li>Спинка регулируется в 4-х положениях до полностью горизонтального;</li>
<li>Пластиковая подножка, регулируется по высоте и защищена силиконовым покрытием;</li>
<li>В комплекте теплый чехол для ножек и специальный мягкий флисовый матрасик;</li>
<li>Бесшумный защитный бампер;</li>
<li>Мягкие пятиточечные ремни безопасности.</li>
</ul>
<p>Характеристика шасси коляски British, Ajax Group (Бритиш, Аякс Груп):</p>
<ul>
<li>вместительная корзина для покупок, выполнена из стрейч-кожи. Легко моется, влагостойкая, защищена от выгорания и микроповреждений;</li>
<li>ручка обтянута приятной на ощупь эко-кожей, регулируется по высоте;</li>
<li>передние и задние колеса надувные, выполнены в современном дизайне и выдержанны в тон с цветовой гаммой коляски, оснащены более устойчивой к</li>
<li>прокалыванию резиной;</li>
<li>передние поворотные колеса, могут вращаться на 360°, легко фиксируются с помощью авто-фиксация;</li>
<li>колеса легко снимаются и одеваются. Диаметр задних колес - 30 см, диаметр передних - 25 см;</li>
<li>индивидуальная амортизация на каждом колесе, обеспечит плавный и мягкий ход даже по самым неровным поверхностям;</li>
<li>удобная центральная система торможения Easy-stop;</li>
<li>на задних колесах амортизацию можно легко отрегулировать по жесткости;</li>
<li>шасси легко складывается ""книжкой"", в сложенном виде занимает мало места и ее легко перевозить;<br> легкая, надежная стальная рама, с защитой от случайного складывания;</li>
</ul>
<p><br> Параметры детской коляски British, Ajax Group (Бритиш, Аякс Груп):<br> <br> Люлька:<br> Вес: 5,1 кг.<br> Внутренние размеры: (Ш/Д/В) 85/37/23 см.<br> Прогулочный блок:<br> Вес: 5,1 кг.<br> Внутренние размеры: (Д/Ш) — 82/33 см.<br> Шасси (рама с колесами):<br> Вес: 9,4 кг.<br> Размеры шасси: (Ш/Д/В) — 58,5/ 74 /109 см.<br> Шасси с люлькой:<br> Вес: 14,5кг.<br> Высота шасси с люлькой: 127 см.<br> <br> Производитель: Ajax Group (Польша).<br> <br> Гарантия: 12 мес. Гарантия на колеса не распространяется. Перед использованием обязательно ознакомьтесь с инструкцией и правилами эксплуатации детской коляски.<br> При нарушении правил эксплуатации гарантия на коляску не распространяется.</p>
<p>ОБРАТИТЕ ВНИМАНИЕ:</p>
<p>В ткани Лен - стоимость 2990грн.</p>
<div class=""b-title b-title_type_product"">Характеристики</div>
<table class=""b-product-info"">
<tbody>
<tr>
<td class=""b-product-info__cell"">Производитель <span class=""icon-help "" id=""product-attribute-0-0""> </span></td>
<td class=""b-product-info__cell"">Ajax Group</td>
</tr>
</tbody>
</table>
				</div>",,,taxable,standard,1,0,1,,,1,,6943,,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша) > Детские коляски Trans Baby (UA) > Универсальные детские коляски Ajax Group ,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/641/atlantic.jpg,,,,,,,,
simple,,"Универсальная коляска Space, Ajax Group ",1,1,visible,,"<div class=""b-description"">
				<p>Универсальная коляска-трансформер Space, Ajax Group предназначена для детей от 0 до 3-х лет. Это новинка 2013 года. Она собрала в себе все необходимые качества для современного трансформера. Поворотные колеса, шести пружинная амортизация, удобная сумка для мамы, а так же люлька-переноска с современным дизайном и новыми возможностями от технологов Аякс групп.<br> <br> Шасси (рама с колесами):<br> <br> Передние колеса поворотные (фиксируются)<br> Центральная система торможения - easy stop<br> Шести пружинная амортизация, регулируется по жесткости.<br> Ручка перебрасывается в обе стороны<br> Ручка кожаная, регулируется по высоте<br> Рама легко и компактно складывается<br> Пневматические колеса с подшипником, при необходимости легко снимаются<br> Надежная металлическая подножка<br> <br> Люлька-переноска:<br> <br> Для детей от 0 до 6-ти месяцев<br> Уникальный современный дизайн<br> Внутренняя обивка люльки из 100% хлопка.<br> Ручки-переноски соединяются чехольчиком на липучке для удобной транспортировки.<br> Оснащена специальным ремнем, который одевается через плечо, для укачивания и транспортировки.<br> Капюшон затягивается на шнурках с фиксаторами для защиты от ветра.<br> Чехол на люльку пристегнут кнопками и молнией у основания.<br> Края чехла и капюшона отворачивается, при необходимости, с помощью шнурков с фиксаторами<br> Легко вставляется в короб коляски.<br> <br> Общие характеристики:<br> <br> Капюшон регулируется по высоте и оборудован смотровым окошком для мамы.<br> Задняя юпка, при необходимости, отстегивается. Остается москитная сетка для теплого времени года.<br> Жесткая ортопедическая спинка регулируется в 5-ти положениях от горизонтального до сидячего.<br> Универсальный чехол на ножки для прогулочного и зимнего варианта. Внутренняя оббивка 100% х/б.<br> <br> Прогулочный вариант:<br> <br> 5-ти точечные ремни безопасности с мягкими накладками.<br> Подножка регулируется по высоте и защищена от загрязнений силиконовой вставкой.<br> В комплекте защитный бампер для прогулочного варианта.<br> К бамперу пристегивается мягкая ловушка для защиты от сползания.<br> <br> В комплекте: люлька-переноска, сумка для мамы, удобная корзина для покупок, москитная сетка, дождевик.<br> <br> Параметры:<br> <br> В разложенном виде: ШхДхВ 59х90х109 см<br> В сложенном виде: ШхДхВ 59х77х56 см<br> Спальное место: ДхШ 81х35 см<br> Вес: 18 кг.<br> <br> Производитель: Ajax Group (Poland)<br> <br> Гарантия: 12 мес. Гарантия на колеса не распространяется. Перед использованием обязательно ознакомьтесь с инструкцией и правилами эксплуатации детской коляски.<br> При нарушении правил эксплуатации гарантия на коляску не распространяется.</p>
				</div>",,,taxable,standard,1,0,1,,,1,,"5056,6",,100,Коляски детские универсальные > Детские коляски Adamex  > Универсальные детские коляски Coletto (Польша) > Детские универсальные коляски Tako (Польша) > Универсальные детские коляски Roan > Универсальные детские коляски Verdi (Польша) > Универсальные детские коляски Tutek (Польша) > Детские коляски Trans Baby (UA) > Универсальные детские коляски Ajax Group ,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/643/1403869565_17.jpg,,,,,,,,
simple,,Коляска универсальная Adamex Champion ,1,1,visible,,"<div class=""b-description"">
				<p>Детская универсальная коляска 2 в 1 Adamex Champion - легкая и маневренная модель, на алюминиевой раме, с двойной амортизацией.</p>
<p>Особенности:</p>
<ul>
<li>
<p> глубокая легкая люлька с большим вентиляционным окном с москитной сеткой;</p>
</li>
<li>
<p>удобная ручка-переноска в люльке;</p>
</li>
<li>
<p>мягкая пружинная двойная система амортизации;</p>
</li>
<li>все колеса надувные на подшипниках;</li>
<li>
<p>покрытие ручки эко кожа, регулируемая;</p>
</li>
<li>
<p>возможность установки люльки и прогулочного блока по направлению и против направления движения;</p>
</li>
<li>
<p>большое вентиляционное окно в прогулочном блоке.</p>
</li>
<li>
<p>Надувные колеса, мягкая амортизация;</p>
</li>
<li>
<p>регулируемая, обтянутая пленкой подножка;</p>
</li>
<li>
<p>съемный бампер, ремни безопасности.</p>
</li>
</ul>
<p>В комплект входит: шасси, люлька, прогулочный блок, накидка на ножки, дождевик, москитная сетка, сумка для мамы.</p>
<p>Производитель: Adamex (Польша).</p>
<p>Расцветки в ассортименте.</p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,6550,,100,Коляски детские универсальные > Детские коляски Adamex ,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/476/Champion2.png,,,,,,,,
simple,,Коляска универсальная ADAMEX Royal ,1,1,visible,,"<div class=""b-description"">
				<p>Коляска универсальная ADAMEX Royal.</p>
<p>Большие 12 или 14 дюймовые классические колеса, широкая цветовая гамма, хромированая рама, прекрасная амортизация - вот основные достоинства этой модели.</p>
<p>Внутренняя обивка люльки - высококлассный хлопок и ткани с полиэфирными волокнами. Дно люльки регулируется для удобства малыша</p>
<p>Люлька и прогулка могут устанавливаться как по направлению движения, так и против.</p>
<p>Классическа рама с мягкой аммортизацией. Регулируемая ручка обшита эко-кожей.</p>
<p>Большая вместительная сумка для мамы и металлическая корзина для покупок. Чехол на ножки, дождевик, москитка в комплекте.</p>
<p>Удобный прогулочный блок, регулировка спинки в нескольких положениях. Ремни безопасности, съемный бампер, регулируемая подножка.</p>
<p>Размеры сиденья - 83 на 32см.</p>
<p>Размеры люльки 76*36*20см.</p>
<p>Расцветки в ассортименте. Уточняйте.</p>
<p> </p>
<div class=""b-title b-title_type_product""></div>
				</div>",,,taxable,standard,1,0,1,,,1,,4460,,100,Коляски детские универсальные > Детские коляски Adamex ,,worldwide,,,,,http://ukrainian-angels.com.ua/assets/images/gallery/471/royal2.png,,,,,,,,
